REEF,data,variableName,Month,Year
Green,0.6008301,Nap_MIM_median,11,2005
Green,0.0123291,CDOM_MIM_median,11,2005
Green,0.1953125,Chl_MIM_median,11,2005
Green,0.0723877,Kd_490_MIM_median,11,2005
Green,0.3382568,Nap_MIM_median,12,2005
Green,0.01635742,CDOM_MIM_median,12,2005
Green,0.1962891,Chl_MIM_median,12,2005
Green,0.06433105,Kd_490_MIM_median,12,2005
Green,0.3382568,Nap_MIM_median,12,2005
Green,0.01635742,CDOM_MIM_median,12,2005
Green,0.1962891,Chl_MIM_median,12,2005
Green,0.06433105,Kd_490_MIM_median,12,2005
Green,0.3382568,Nap_MIM_median,12,2005
Green,0.01635742,CDOM_MIM_median,12,2005
Green,0.1962891,Chl_MIM_median,12,2005
Green,0.06433105,Kd_490_MIM_median,12,2005
Green,0.2470703,Nap_MIM_median,1,2006
Green,0.02844238,CDOM_MIM_median,1,2006
Green,0.3023682,Chl_MIM_median,1,2006
Green,0.06884766,Kd_490_MIM_median,1,2006
Green,0.2470703,Nap_MIM_median,1,2006
Green,0.02844238,CDOM_MIM_median,1,2006
Green,0.3023682,Chl_MIM_median,1,2006
Green,0.06884766,Kd_490_MIM_median,1,2006
Green,0.2470703,Nap_MIM_median,1,2006
Green,0.02844238,CDOM_MIM_median,1,2006
Green,0.3023682,Chl_MIM_median,1,2006
Green,0.06884766,Kd_490_MIM_median,1,2006
Green,0.3123779,Nap_MIM_median,2,2006
Green,0.03259277,CDOM_MIM_median,2,2006
Green,0.4057617,Chl_MIM_median,2,2006
Green,0.07531738,Kd_490_MIM_median,2,2006
Green,0.3123779,Nap_MIM_median,2,2006
Green,0.03259277,CDOM_MIM_median,2,2006
Green,0.4057617,Chl_MIM_median,2,2006
Green,0.07531738,Kd_490_MIM_median,2,2006
Green,0.3123779,Nap_MIM_median,2,2006
Green,0.03259277,CDOM_MIM_median,2,2006
Green,0.4057617,Chl_MIM_median,2,2006
Green,0.07531738,Kd_490_MIM_median,2,2006
Green,0.4550781,Nap_MIM_median,3,2006
Green,0.04943848,CDOM_MIM_median,3,2006
Green,0.5603027,Chl_MIM_median,3,2006
Green,0.09020996,Kd_490_MIM_median,3,2006
Green,0.4550781,Nap_MIM_median,3,2006
Green,0.04943848,CDOM_MIM_median,3,2006
Green,0.5603027,Chl_MIM_median,3,2006
Green,0.09020996,Kd_490_MIM_median,3,2006
Green,0.4550781,Nap_MIM_median,3,2006
Green,0.04943848,CDOM_MIM_median,3,2006
Green,0.5603027,Chl_MIM_median,3,2006
Green,0.09020996,Kd_490_MIM_median,3,2006
Green,0.3122559,Nap_MIM_median,4,2006
Green,0.06762695,CDOM_MIM_median,4,2006
Green,0.5479736,Chl_MIM_median,4,2006
Green,0.09741211,Kd_490_MIM_median,4,2006
Green,0.3122559,Nap_MIM_median,4,2006
Green,0.06762695,CDOM_MIM_median,4,2006
Green,0.5479736,Chl_MIM_median,4,2006
Green,0.09741211,Kd_490_MIM_median,4,2006
Green,0.3122559,Nap_MIM_median,4,2006
Green,0.06762695,CDOM_MIM_median,4,2006
Green,0.5479736,Chl_MIM_median,4,2006
Green,0.09741211,Kd_490_MIM_median,4,2006
Green,0.7546387,Nap_MIM_median,5,2006
Green,0.04199219,CDOM_MIM_median,5,2006
Green,0.5134277,Chl_MIM_median,5,2006
Green,0.1062012,Kd_490_MIM_median,5,2006
Green,0.7546387,Nap_MIM_median,5,2006
Green,0.04199219,CDOM_MIM_median,5,2006
Green,0.5134277,Chl_MIM_median,5,2006
Green,0.1062012,Kd_490_MIM_median,5,2006
Green,0.7546387,Nap_MIM_median,5,2006
Green,0.04199219,CDOM_MIM_median,5,2006
Green,0.5134277,Chl_MIM_median,5,2006
Green,0.1062012,Kd_490_MIM_median,5,2006
Green,0.5985107,Nap_MIM_median,6,2006
Green,0.03173828,CDOM_MIM_median,6,2006
Green,0.3203125,Chl_MIM_median,6,2006
Green,0.08935547,Kd_490_MIM_median,6,2006
Green,0.5985107,Nap_MIM_median,6,2006
Green,0.03173828,CDOM_MIM_median,6,2006
Green,0.3203125,Chl_MIM_median,6,2006
Green,0.08935547,Kd_490_MIM_median,6,2006
Green,0.5985107,Nap_MIM_median,6,2006
Green,0.03173828,CDOM_MIM_median,6,2006
Green,0.3203125,Chl_MIM_median,6,2006
Green,0.08935547,Kd_490_MIM_median,6,2006
Green,0.7475586,Nap_MIM_median,7,2006
Green,0.04345703,CDOM_MIM_median,7,2006
Green,0.2229004,Chl_MIM_median,7,2006
Green,0.09313965,Kd_490_MIM_median,7,2006
Green,0.7475586,Nap_MIM_median,7,2006
Green,0.04345703,CDOM_MIM_median,7,2006
Green,0.2229004,Chl_MIM_median,7,2006
Green,0.09313965,Kd_490_MIM_median,7,2006
Green,0.7475586,Nap_MIM_median,7,2006
Green,0.04345703,CDOM_MIM_median,7,2006
Green,0.2229004,Chl_MIM_median,7,2006
Green,0.09313965,Kd_490_MIM_median,7,2006
Green,0.6113281,Nap_MIM_median,8,2006
Green,0.03088379,CDOM_MIM_median,8,2006
Green,0.1696777,Chl_MIM_median,8,2006
Green,0.08129883,Kd_490_MIM_median,8,2006
Green,0.6113281,Nap_MIM_median,8,2006
Green,0.03088379,CDOM_MIM_median,8,2006
Green,0.1696777,Chl_MIM_median,8,2006
Green,0.08129883,Kd_490_MIM_median,8,2006
Green,0.6113281,Nap_MIM_median,8,2006
Green,0.03088379,CDOM_MIM_median,8,2006
Green,0.1696777,Chl_MIM_median,8,2006
Green,0.08129883,Kd_490_MIM_median,8,2006
Green,0.7077637,Nap_MIM_median,9,2006
Green,0.02526856,CDOM_MIM_median,9,2006
Green,0.1855469,Chl_MIM_median,9,2006
Green,0.07910156,Kd_490_MIM_median,9,2006
Green,0.7077637,Nap_MIM_median,9,2006
Green,0.02526856,CDOM_MIM_median,9,2006
Green,0.1855469,Chl_MIM_median,9,2006
Green,0.07910156,Kd_490_MIM_median,9,2006
Green,0.7077637,Nap_MIM_median,9,2006
Green,0.02526856,CDOM_MIM_median,9,2006
Green,0.1855469,Chl_MIM_median,9,2006
Green,0.07910156,Kd_490_MIM_median,9,2006
Green,0.7061768,Nap_MIM_median,10,2006
Green,0.02209473,CDOM_MIM_median,10,2006
Green,0.2370606,Chl_MIM_median,10,2006
Green,0.08190918,Kd_490_MIM_median,10,2006
Green,0.7061768,Nap_MIM_median,10,2006
Green,0.02209473,CDOM_MIM_median,10,2006
Green,0.2370606,Chl_MIM_median,10,2006
Green,0.08190918,Kd_490_MIM_median,10,2006
Green,0.7061768,Nap_MIM_median,10,2006
Green,0.02209473,CDOM_MIM_median,10,2006
Green,0.2370606,Chl_MIM_median,10,2006
Green,0.08190918,Kd_490_MIM_median,10,2006
Green,0.6572266,Nap_MIM_median,11,2006
Green,0.01550293,CDOM_MIM_median,11,2006
Green,0.2252197,Chl_MIM_median,11,2006
Green,0.07507324,Kd_490_MIM_median,11,2006
Green,0.6572266,Nap_MIM_median,11,2006
Green,0.01550293,CDOM_MIM_median,11,2006
Green,0.2252197,Chl_MIM_median,11,2006
Green,0.07507324,Kd_490_MIM_median,11,2006
Green,0.6572266,Nap_MIM_median,11,2006
Green,0.01550293,CDOM_MIM_median,11,2006
Green,0.2252197,Chl_MIM_median,11,2006
Green,0.07507324,Kd_490_MIM_median,11,2006
Green,0.4134522,Nap_MIM_median,12,2006
Green,0.01464844,CDOM_MIM_median,12,2006
Green,0.3995361,Chl_MIM_median,12,2006
Green,0.07287598,Kd_490_MIM_median,12,2006
Green,0.4134522,Nap_MIM_median,12,2006
Green,0.01464844,CDOM_MIM_median,12,2006
Green,0.3995361,Chl_MIM_median,12,2006
Green,0.07287598,Kd_490_MIM_median,12,2006
Green,0.4134522,Nap_MIM_median,12,2006
Green,0.01464844,CDOM_MIM_median,12,2006
Green,0.3995361,Chl_MIM_median,12,2006
Green,0.07287598,Kd_490_MIM_median,12,2006
Green,0.5793457,Nap_MIM_median,1,2007
Green,0.02770996,CDOM_MIM_median,1,2007
Green,0.2650147,Chl_MIM_median,1,2007
Green,0.0814209,Kd_490_MIM_median,1,2007
Green,0.5793457,Nap_MIM_median,1,2007
Green,0.02770996,CDOM_MIM_median,1,2007
Green,0.2650147,Chl_MIM_median,1,2007
Green,0.0814209,Kd_490_MIM_median,1,2007
Green,0.5793457,Nap_MIM_median,1,2007
Green,0.02770996,CDOM_MIM_median,1,2007
Green,0.2650147,Chl_MIM_median,1,2007
Green,0.0814209,Kd_490_MIM_median,1,2007
Green,1.592407,Nap_MIM_median,2,2007
Green,0.2174072,CDOM_MIM_median,2,2007
Green,0.9887695,Chl_MIM_median,2,2007
Green,0.2161865,Kd_490_MIM_median,2,2007
Green,1.592407,Nap_MIM_median,2,2007
Green,0.2174072,CDOM_MIM_median,2,2007
Green,0.9887695,Chl_MIM_median,2,2007
Green,0.2161865,Kd_490_MIM_median,2,2007
Green,1.592407,Nap_MIM_median,2,2007
Green,0.2174072,CDOM_MIM_median,2,2007
Green,0.9887695,Chl_MIM_median,2,2007
Green,0.2161865,Kd_490_MIM_median,2,2007
Green,0.3112793,Nap_MIM_median,3,2007
Green,0.07336426,CDOM_MIM_median,3,2007
Green,0.5496826,Chl_MIM_median,3,2007
Green,0.0949707,Kd_490_MIM_median,3,2007
Green,0.3112793,Nap_MIM_median,3,2007
Green,0.07336426,CDOM_MIM_median,3,2007
Green,0.5496826,Chl_MIM_median,3,2007
Green,0.0949707,Kd_490_MIM_median,3,2007
Green,0.3112793,Nap_MIM_median,3,2007
Green,0.07336426,CDOM_MIM_median,3,2007
Green,0.5496826,Chl_MIM_median,3,2007
Green,0.0949707,Kd_490_MIM_median,3,2007
Green,0.4832764,Nap_MIM_median,4,2007
Green,0.0447998,CDOM_MIM_median,4,2007
Green,0.4262695,Chl_MIM_median,4,2007
Green,0.08752441,Kd_490_MIM_median,4,2007
Green,0.4832764,Nap_MIM_median,4,2007
Green,0.0447998,CDOM_MIM_median,4,2007
Green,0.4262695,Chl_MIM_median,4,2007
Green,0.08752441,Kd_490_MIM_median,4,2007
Green,0.4832764,Nap_MIM_median,4,2007
Green,0.0447998,CDOM_MIM_median,4,2007
Green,0.4262695,Chl_MIM_median,4,2007
Green,0.08752441,Kd_490_MIM_median,4,2007
Green,0.477417,Nap_MIM_median,5,2007
Green,0.03613281,CDOM_MIM_median,5,2007
Green,0.3378906,Chl_MIM_median,5,2007
Green,0.08349609,Kd_490_MIM_median,5,2007
Green,0.477417,Nap_MIM_median,5,2007
Green,0.03613281,CDOM_MIM_median,5,2007
Green,0.3378906,Chl_MIM_median,5,2007
Green,0.08349609,Kd_490_MIM_median,5,2007
Green,0.477417,Nap_MIM_median,5,2007
Green,0.03613281,CDOM_MIM_median,5,2007
Green,0.3378906,Chl_MIM_median,5,2007
Green,0.08349609,Kd_490_MIM_median,5,2007
Green,0.5091553,Nap_MIM_median,6,2007
Green,0.05395508,CDOM_MIM_median,6,2007
Green,0.3144531,Chl_MIM_median,6,2007
Green,0.08886719,Kd_490_MIM_median,6,2007
Green,0.5091553,Nap_MIM_median,6,2007
Green,0.05395508,CDOM_MIM_median,6,2007
Green,0.3144531,Chl_MIM_median,6,2007
Green,0.08886719,Kd_490_MIM_median,6,2007
Green,0.5091553,Nap_MIM_median,6,2007
Green,0.05395508,CDOM_MIM_median,6,2007
Green,0.3144531,Chl_MIM_median,6,2007
Green,0.08886719,Kd_490_MIM_median,6,2007
Green,0.4509277,Nap_MIM_median,7,2007
Green,0.03051758,CDOM_MIM_median,7,2007
Green,0.1783447,Chl_MIM_median,7,2007
Green,0.07495117,Kd_490_MIM_median,7,2007
Green,0.4509277,Nap_MIM_median,7,2007
Green,0.03051758,CDOM_MIM_median,7,2007
Green,0.1783447,Chl_MIM_median,7,2007
Green,0.07495117,Kd_490_MIM_median,7,2007
Green,0.4509277,Nap_MIM_median,7,2007
Green,0.03051758,CDOM_MIM_median,7,2007
Green,0.1783447,Chl_MIM_median,7,2007
Green,0.07495117,Kd_490_MIM_median,7,2007
Green,0.3664551,Nap_MIM_median,8,2007
Green,0.01916504,CDOM_MIM_median,8,2007
Green,0.1600342,Chl_MIM_median,8,2007
Green,0.06359863,Kd_490_MIM_median,8,2007
Green,0.3664551,Nap_MIM_median,8,2007
Green,0.01916504,CDOM_MIM_median,8,2007
Green,0.1600342,Chl_MIM_median,8,2007
Green,0.06359863,Kd_490_MIM_median,8,2007
Green,0.3664551,Nap_MIM_median,8,2007
Green,0.01916504,CDOM_MIM_median,8,2007
Green,0.1600342,Chl_MIM_median,8,2007
Green,0.06359863,Kd_490_MIM_median,8,2007
Green,0.4289551,Nap_MIM_median,9,2007
Green,0.01770019,CDOM_MIM_median,9,2007
Green,0.1732178,Chl_MIM_median,9,2007
Green,0.06604004,Kd_490_MIM_median,9,2007
Green,0.4289551,Nap_MIM_median,9,2007
Green,0.01770019,CDOM_MIM_median,9,2007
Green,0.1732178,Chl_MIM_median,9,2007
Green,0.06604004,Kd_490_MIM_median,9,2007
Green,0.4289551,Nap_MIM_median,9,2007
Green,0.01770019,CDOM_MIM_median,9,2007
Green,0.1732178,Chl_MIM_median,9,2007
Green,0.06604004,Kd_490_MIM_median,9,2007
Green,0.5980225,Nap_MIM_median,10,2007
Green,0.02087402,CDOM_MIM_median,10,2007
Green,0.2145996,Chl_MIM_median,10,2007
Green,0.07739258,Kd_490_MIM_median,10,2007
Green,0.5980225,Nap_MIM_median,10,2007
Green,0.02087402,CDOM_MIM_median,10,2007
Green,0.2145996,Chl_MIM_median,10,2007
Green,0.07739258,Kd_490_MIM_median,10,2007
Green,0.5980225,Nap_MIM_median,10,2007
Green,0.02087402,CDOM_MIM_median,10,2007
Green,0.2145996,Chl_MIM_median,10,2007
Green,0.07739258,Kd_490_MIM_median,10,2007
Green,0.6333008,Nap_MIM_median,11,2007
Green,0.0189209,CDOM_MIM_median,11,2007
Green,0.2644043,Chl_MIM_median,11,2007
Green,0.0769043,Kd_490_MIM_median,11,2007
Green,0.6333008,Nap_MIM_median,11,2007
Green,0.0189209,CDOM_MIM_median,11,2007
Green,0.2644043,Chl_MIM_median,11,2007
Green,0.0769043,Kd_490_MIM_median,11,2007
Green,0.6333008,Nap_MIM_median,11,2007
Green,0.0189209,CDOM_MIM_median,11,2007
Green,0.2644043,Chl_MIM_median,11,2007
Green,0.0769043,Kd_490_MIM_median,11,2007
Green,0.2833252,Nap_MIM_median,12,2007
Green,0.01635742,CDOM_MIM_median,12,2007
Green,0.2158203,Chl_MIM_median,12,2007
Green,0.06445312,Kd_490_MIM_median,12,2007
Green,0.2833252,Nap_MIM_median,12,2007
Green,0.01635742,CDOM_MIM_median,12,2007
Green,0.2158203,Chl_MIM_median,12,2007
Green,0.06445312,Kd_490_MIM_median,12,2007
Green,0.326416,Nap_MIM_median,1,2008
Green,0.03637695,CDOM_MIM_median,1,2008
Green,0.6158447,Chl_MIM_median,1,2008
Green,0.08605957,Kd_490_MIM_median,1,2008
Green,0.326416,Nap_MIM_median,1,2008
Green,0.03637695,CDOM_MIM_median,1,2008
Green,0.6158447,Chl_MIM_median,1,2008
Green,0.08605957,Kd_490_MIM_median,1,2008
Green,0.2772217,Nap_MIM_median,2,2008
Green,0.04077148,CDOM_MIM_median,2,2008
Green,0.4991455,Chl_MIM_median,2,2008
Green,0.07910156,Kd_490_MIM_median,2,2008
Green,0.2772217,Nap_MIM_median,2,2008
Green,0.04077148,CDOM_MIM_median,2,2008
Green,0.4991455,Chl_MIM_median,2,2008
Green,0.07910156,Kd_490_MIM_median,2,2008
Green,0.7761231,Nap_MIM_median,3,2008
Green,0.06530762,CDOM_MIM_median,3,2008
Green,0.6208496,Chl_MIM_median,3,2008
Green,0.1140137,Kd_490_MIM_median,3,2008
Green,0.7761231,Nap_MIM_median,3,2008
Green,0.06530762,CDOM_MIM_median,3,2008
Green,0.6208496,Chl_MIM_median,3,2008
Green,0.1140137,Kd_490_MIM_median,3,2008
Green,0.5168457,Nap_MIM_median,4,2008
Green,0.04760742,CDOM_MIM_median,4,2008
Green,0.4324951,Chl_MIM_median,4,2008
Green,0.08984375,Kd_490_MIM_median,4,2008
Green,0.5168457,Nap_MIM_median,4,2008
Green,0.04760742,CDOM_MIM_median,4,2008
Green,0.4324951,Chl_MIM_median,4,2008
Green,0.08984375,Kd_490_MIM_median,4,2008
Green,0.5068359,Nap_MIM_median,5,2008
Green,0.04504395,CDOM_MIM_median,5,2008
Green,0.4285889,Chl_MIM_median,5,2008
Green,0.08984375,Kd_490_MIM_median,5,2008
Green,0.5068359,Nap_MIM_median,5,2008
Green,0.04504395,CDOM_MIM_median,5,2008
Green,0.4285889,Chl_MIM_median,5,2008
Green,0.08984375,Kd_490_MIM_median,5,2008
Green,0.4914551,Nap_MIM_median,6,2008
Green,0.04455566,CDOM_MIM_median,6,2008
Green,0.3292236,Chl_MIM_median,6,2008
Green,0.08557129,Kd_490_MIM_median,6,2008
Green,0.4914551,Nap_MIM_median,6,2008
Green,0.04455566,CDOM_MIM_median,6,2008
Green,0.3292236,Chl_MIM_median,6,2008
Green,0.08557129,Kd_490_MIM_median,6,2008
Green,0.5054932,Nap_MIM_median,7,2008
Green,0.03662109,CDOM_MIM_median,7,2008
Green,0.3005371,Chl_MIM_median,7,2008
Green,0.08361816,Kd_490_MIM_median,7,2008
Green,0.5054932,Nap_MIM_median,7,2008
Green,0.03662109,CDOM_MIM_median,7,2008
Green,0.3005371,Chl_MIM_median,7,2008
Green,0.08361816,Kd_490_MIM_median,7,2008
Green,0.4144287,Nap_MIM_median,8,2008
Green,0.02600098,CDOM_MIM_median,8,2008
Green,0.1550293,Chl_MIM_median,8,2008
Green,0.0703125,Kd_490_MIM_median,8,2008
Green,0.4144287,Nap_MIM_median,8,2008
Green,0.02600098,CDOM_MIM_median,8,2008
Green,0.1550293,Chl_MIM_median,8,2008
Green,0.0703125,Kd_490_MIM_median,8,2008
Green,0.4035645,Nap_MIM_median,9,2008
Green,0.02197266,CDOM_MIM_median,9,2008
Green,0.1623535,Chl_MIM_median,9,2008
Green,0.0670166,Kd_490_MIM_median,9,2008
Green,0.4035645,Nap_MIM_median,9,2008
Green,0.02197266,CDOM_MIM_median,9,2008
Green,0.1623535,Chl_MIM_median,9,2008
Green,0.0670166,Kd_490_MIM_median,9,2008
Green,0.5916748,Nap_MIM_median,10,2008
Green,0.02099609,CDOM_MIM_median,10,2008
Green,0.2484131,Chl_MIM_median,10,2008
Green,0.07592773,Kd_490_MIM_median,10,2008
Green,0.5916748,Nap_MIM_median,10,2008
Green,0.02099609,CDOM_MIM_median,10,2008
Green,0.2484131,Chl_MIM_median,10,2008
Green,0.07592773,Kd_490_MIM_median,10,2008
Green,0.7073975,Nap_MIM_median,11,2008
Green,0.01879883,CDOM_MIM_median,11,2008
Green,0.2686768,Chl_MIM_median,11,2008
Green,0.078125,Kd_490_MIM_median,11,2008
Green,0.7073975,Nap_MIM_median,11,2008
Green,0.01879883,CDOM_MIM_median,11,2008
Green,0.2686768,Chl_MIM_median,11,2008
Green,0.078125,Kd_490_MIM_median,11,2008
Green,0.2192383,Nap_MIM_median,12,2008
Green,0.0144043,CDOM_MIM_median,12,2008
Green,0.1760254,Chl_MIM_median,12,2008
Green,0.05944824,Kd_490_MIM_median,12,2008
Green,0.2192383,Nap_MIM_median,12,2008
Green,0.0144043,CDOM_MIM_median,12,2008
Green,0.1760254,Chl_MIM_median,12,2008
Green,0.05944824,Kd_490_MIM_median,12,2008
Green,2.209595,Nap_MIM_median,1,2009
Green,0.2694092,CDOM_MIM_median,1,2009
Green,1.087158,Chl_MIM_median,1,2009
Green,0.2332764,Kd_490_MIM_median,1,2009
Green,2.209595,Nap_MIM_median,1,2009
Green,0.2694092,CDOM_MIM_median,1,2009
Green,1.087158,Chl_MIM_median,1,2009
Green,0.2332764,Kd_490_MIM_median,1,2009
Green,0.3459473,Nap_MIM_median,2,2009
Green,0.05725098,CDOM_MIM_median,2,2009
Green,0.5994873,Chl_MIM_median,2,2009
Green,0.0871582,Kd_490_MIM_median,2,2009
Green,0.3459473,Nap_MIM_median,2,2009
Green,0.05725098,CDOM_MIM_median,2,2009
Green,0.5994873,Chl_MIM_median,2,2009
Green,0.0871582,Kd_490_MIM_median,2,2009
Green,0.501709,Nap_MIM_median,3,2009
Green,0.09533691,CDOM_MIM_median,3,2009
Green,0.6877441,Chl_MIM_median,3,2009
Green,0.1109619,Kd_490_MIM_median,3,2009
Green,0.501709,Nap_MIM_median,3,2009
Green,0.09533691,CDOM_MIM_median,3,2009
Green,0.6877441,Chl_MIM_median,3,2009
Green,0.1109619,Kd_490_MIM_median,3,2009
Green,0.37854,Nap_MIM_median,4,2009
Green,0.04833984,CDOM_MIM_median,4,2009
Green,0.37146,Chl_MIM_median,4,2009
Green,0.08276367,Kd_490_MIM_median,4,2009
Green,0.37854,Nap_MIM_median,4,2009
Green,0.04833984,CDOM_MIM_median,4,2009
Green,0.37146,Chl_MIM_median,4,2009
Green,0.08276367,Kd_490_MIM_median,4,2009
Green,0.4594727,Nap_MIM_median,5,2009
Green,0.05334473,CDOM_MIM_median,5,2009
Green,0.3868408,Chl_MIM_median,5,2009
Green,0.08972168,Kd_490_MIM_median,5,2009
Green,0.4594727,Nap_MIM_median,5,2009
Green,0.05334473,CDOM_MIM_median,5,2009
Green,0.3868408,Chl_MIM_median,5,2009
Green,0.08972168,Kd_490_MIM_median,5,2009
Green,0.4609375,Nap_MIM_median,6,2009
Green,0.04223633,CDOM_MIM_median,6,2009
Green,0.3255615,Chl_MIM_median,6,2009
Green,0.08361816,Kd_490_MIM_median,6,2009
Green,0.4609375,Nap_MIM_median,6,2009
Green,0.04223633,CDOM_MIM_median,6,2009
Green,0.3255615,Chl_MIM_median,6,2009
Green,0.08361816,Kd_490_MIM_median,6,2009
Green,0.543457,Nap_MIM_median,7,2009
Green,0.03259277,CDOM_MIM_median,7,2009
Green,0.157959,Chl_MIM_median,7,2009
Green,0.07775879,Kd_490_MIM_median,7,2009
Green,0.543457,Nap_MIM_median,7,2009
Green,0.03259277,CDOM_MIM_median,7,2009
Green,0.157959,Chl_MIM_median,7,2009
Green,0.07775879,Kd_490_MIM_median,7,2009
Green,0.538208,Nap_MIM_median,8,2009
Green,0.02783203,CDOM_MIM_median,8,2009
Green,0.1721191,Chl_MIM_median,8,2009
Green,0.07763672,Kd_490_MIM_median,8,2009
Green,0.538208,Nap_MIM_median,8,2009
Green,0.02783203,CDOM_MIM_median,8,2009
Green,0.1721191,Chl_MIM_median,8,2009
Green,0.07763672,Kd_490_MIM_median,8,2009
Green,0.5930176,Nap_MIM_median,9,2009
Green,0.02026367,CDOM_MIM_median,9,2009
Green,0.1817627,Chl_MIM_median,9,2009
Green,0.07348633,Kd_490_MIM_median,9,2009
Green,0.5930176,Nap_MIM_median,9,2009
Green,0.02026367,CDOM_MIM_median,9,2009
Green,0.1817627,Chl_MIM_median,9,2009
Green,0.07348633,Kd_490_MIM_median,9,2009
Green,0.6271973,Nap_MIM_median,10,2009
Green,0.01965332,CDOM_MIM_median,10,2009
Green,0.22229,Chl_MIM_median,10,2009
Green,0.07946777,Kd_490_MIM_median,10,2009
Green,0.6271973,Nap_MIM_median,10,2009
Green,0.01965332,CDOM_MIM_median,10,2009
Green,0.22229,Chl_MIM_median,10,2009
Green,0.07946777,Kd_490_MIM_median,10,2009
Green,0.5472412,Nap_MIM_median,11,2009
Green,0.03198242,CDOM_MIM_median,11,2009
Green,0.3441162,Chl_MIM_median,11,2009
Green,0.08215332,Kd_490_MIM_median,11,2009
Green,0.5472412,Nap_MIM_median,11,2009
Green,0.03198242,CDOM_MIM_median,11,2009
Green,0.3441162,Chl_MIM_median,11,2009
Green,0.08215332,Kd_490_MIM_median,11,2009
Green,0.5124512,Nap_MIM_median,12,2009
Green,0.01879883,CDOM_MIM_median,12,2009
Green,0.2612305,Chl_MIM_median,12,2009
Green,0.07519531,Kd_490_MIM_median,12,2009
Green,0.5124512,Nap_MIM_median,12,2009
Green,0.01879883,CDOM_MIM_median,12,2009
Green,0.2612305,Chl_MIM_median,12,2009
Green,0.07519531,Kd_490_MIM_median,12,2009
Green,0.2110596,Nap_MIM_median,1,2010
Green,0.015625,CDOM_MIM_median,1,2010
Green,0.1749268,Chl_MIM_median,1,2010
Green,0.05895996,Kd_490_MIM_median,1,2010
Green,0.2110596,Nap_MIM_median,1,2010
Green,0.015625,CDOM_MIM_median,1,2010
Green,0.1749268,Chl_MIM_median,1,2010
Green,0.05895996,Kd_490_MIM_median,1,2010
Green,0.3188477,Nap_MIM_median,2,2010
Green,0.04296875,CDOM_MIM_median,2,2010
Green,0.2889404,Chl_MIM_median,2,2010
Green,0.08007812,Kd_490_MIM_median,2,2010
Green,0.3188477,Nap_MIM_median,2,2010
Green,0.04296875,CDOM_MIM_median,2,2010
Green,0.2889404,Chl_MIM_median,2,2010
Green,0.08007812,Kd_490_MIM_median,2,2010
Green,0.4068603,Nap_MIM_median,3,2010
Green,0.04272461,CDOM_MIM_median,3,2010
Green,0.423584,Chl_MIM_median,3,2010
Green,0.08483887,Kd_490_MIM_median,3,2010
Green,0.4068603,Nap_MIM_median,3,2010
Green,0.04272461,CDOM_MIM_median,3,2010
Green,0.423584,Chl_MIM_median,3,2010
Green,0.08483887,Kd_490_MIM_median,3,2010
Green,0.3835449,Nap_MIM_median,4,2010
Green,0.07250977,CDOM_MIM_median,4,2010
Green,0.5676269,Chl_MIM_median,4,2010
Green,0.09143066,Kd_490_MIM_median,4,2010
Green,0.3835449,Nap_MIM_median,4,2010
Green,0.07250977,CDOM_MIM_median,4,2010
Green,0.5676269,Chl_MIM_median,4,2010
Green,0.09143066,Kd_490_MIM_median,4,2010
Green,0.5391846,Nap_MIM_median,5,2010
Green,0.04992676,CDOM_MIM_median,5,2010
Green,0.4628906,Chl_MIM_median,5,2010
Green,0.09130859,Kd_490_MIM_median,5,2010
Green,0.5391846,Nap_MIM_median,5,2010
Green,0.04992676,CDOM_MIM_median,5,2010
Green,0.4628906,Chl_MIM_median,5,2010
Green,0.09130859,Kd_490_MIM_median,5,2010
Green,0.5756836,Nap_MIM_median,6,2010
Green,0.04443359,CDOM_MIM_median,6,2010
Green,0.3182373,Chl_MIM_median,6,2010
Green,0.08959961,Kd_490_MIM_median,6,2010
Green,0.5756836,Nap_MIM_median,6,2010
Green,0.04443359,CDOM_MIM_median,6,2010
Green,0.3182373,Chl_MIM_median,6,2010
Green,0.08959961,Kd_490_MIM_median,6,2010
Green,0.4431152,Nap_MIM_median,7,2010
Green,0.02502441,CDOM_MIM_median,7,2010
Green,0.4174805,Chl_MIM_median,7,2010
Green,0.07958984,Kd_490_MIM_median,7,2010
Green,0.4431152,Nap_MIM_median,7,2010
Green,0.02502441,CDOM_MIM_median,7,2010
Green,0.4174805,Chl_MIM_median,7,2010
Green,0.07958984,Kd_490_MIM_median,7,2010
Green,0.4143066,Nap_MIM_median,8,2010
Green,0.02844238,CDOM_MIM_median,8,2010
Green,0.1605225,Chl_MIM_median,8,2010
Green,0.07299805,Kd_490_MIM_median,8,2010
Green,0.4143066,Nap_MIM_median,8,2010
Green,0.02844238,CDOM_MIM_median,8,2010
Green,0.1605225,Chl_MIM_median,8,2010
Green,0.07299805,Kd_490_MIM_median,8,2010
Green,0.434082,Nap_MIM_median,9,2010
Green,0.01940918,CDOM_MIM_median,9,2010
Green,0.2043457,Chl_MIM_median,9,2010
Green,0.07250977,Kd_490_MIM_median,9,2010
Green,0.434082,Nap_MIM_median,9,2010
Green,0.01940918,CDOM_MIM_median,9,2010
Green,0.2043457,Chl_MIM_median,9,2010
Green,0.07250977,Kd_490_MIM_median,9,2010
Green,0.4362793,Nap_MIM_median,10,2010
Green,0.0402832,CDOM_MIM_median,10,2010
