"","rAc","res"
"3449",0.857816991306639,-0.0121957293185817
"3450",0.579839595806152,0.0323313644727969
"3451",0.76971269653344,-0.0036837482724632
"3452",0.80065989514406,0.00419004422625434
"3453",0.607448562371288,0.035399222484538
"3454",0.235585001328815,0.0864957264201688
"3455",0.659430658512209,0.0316216227306831
"3456",0.656095010442472,0.00827757300630302
"3457",0.574065907882923,0.0448765295398117
"3458",0.822196615040776,-0.00485212070069826
"3459",0.858854862775414,-0.00835732739094977
"3460",0.556953244359719,0.0225068538515527
"3461",0.440420156184824,0.0539094882776285
"3462",0.68530320790891,0.00817673898661113
"3463",0.953954835501282,-0.0283282511527107
"3464",0.568345543647474,0.033204698335515
"3465",0.710154344831765,0.00762778428478785
"3466",0.422806435411038,0.047478430443275
"3467",0.3665461143277,0.065235436380048
"3468",0.67970959525637,0.0244380972215093
"3469",0.784407311500073,0.0126467082223487
"3470",0.507231419177168,0.0550249652631625
"3471",0.403808269739053,0.0661765220564324
"3472",0.984437804250353,-0.0345766686229328
"3473",0.635489363558364,0.0265612042857111
"3474",0.461596332597961,0.0441987261536159
"3475",0.472366606337961,0.0491671181179303
"3476",0.5938020596544,0.0343203122762823
"3477",0.78634497938276,0.00411647950906146
"3478",0.564840365111821,0.0334423777561327
"3479",0.560017605971112,0.0204945120362815
"3480",0.523293525929481,0.0339236757010922
"3481",0.406770918229661,0.0623705305724489
"3482",0.433116447023315,0.046908930916087
"3483",0.379441276503646,0.0578941980633342
"3484",0.665828618440089,0.0119385699024282
"3485",0.796424201578867,-0.0183932735821853
"3486",0.729554077539388,-0.00187226159873006
"3487",0.416733302386032,0.0505325690291663
"3488",0.482717909890989,0.035243379276874
"3489",0.557067757073213,0.0269087472865204
"3490",0.766227787824364,0.0034472649234807
"3491",0.627839376530575,0.0329920560922265
"3492",0.542921614310142,0.0380186260544856
"3493",0.928139816020747,-0.0141764413323507
"3494",0.730518755940849,0.00416507423732358
"3495",0.903520933647078,-0.0105523912075468
"3496",0.427562551557169,0.047505664599489
"3497",1.07014093484768,-0.0389954350558979
"3498",0.548844119233386,0.0350914650964514
"3499",0.399679800529171,0.0641123560043795
"3500",0.775536380678197,0.0182013501595335
"3501",0.519070305529967,0.026662796909781
"3502",0.501556614292937,0.044639567575786
"3503",0.66295772958738,0.0217647504857018
"3504",0.57648883736187,0.0286877889247081
"3505",0.572657110478516,0.019830263374038
"3506",0.549861522887227,0.0232600662651651
"3507",0.458571890322969,0.0301544415411275
"3508",0.770548539170031,-0.00584081397449455
"3509",0.544902993112396,0.0202581093758717
"3510",0.704712067534503,0.0111807063769117
"3511",0.414954358831749,0.0436988433994476
"3512",0.595296992343317,0.0123492633225882
"3513",0.959238804600857,-0.0175296525981041
"3514",0.642663934717349,0.0250672122623161
"3515",0.462423570091874,0.0416616892449038
"3516",0.430690439383676,0.0484841435842553
"3517",0.743752282605774,-0.00766259616833816
"3518",0.602544527495835,0.0287414563433161
"3519",0.960555320809825,-0.00973672545163744
"3520",0.631886561423985,0.0274955187350948
"3521",0.645161023016046,0.00986865825916765
"3522",0.599138905214411,0.0249220503882467
"3523",0.599553966674922,0.0274261529570102
"3524",0.523586387087047,0.04357819504642
"3525",0.876957862971069,-0.0150083872911217
"3526",0.548295918958102,0.0482045113258712
"3527",0.741453150933278,-0.00515741849941227
"3528",0.473129525942199,0.0537062536647484
"3529",0.547180396500113,0.0426003361673894
"3530",0.527307361970724,0.0343818185029031
"3531",0.522144238773007,0.034466890071586
"3532",0.334612115117525,0.0604658396771747
"3533",0.676550481493379,0.0133377021456787
"3534",0.645922368389551,0.0102683514167993
"3535",0.870998559423382,-0.0019999829869682
"3536",0.745640342849912,0.00676302773160762
"3537",1.01174302275504,-0.0390895218764776
"3538",0.606643994544248,0.0202430559485504
"3539",0.621117980137348,0.0165976934239589
"3540",0.652303045668811,0.0173096015713492
"3541",0.881096992262546,-0.00685950844566061
"3542",0.790924551827936,-0.00942035713546843
"3543",0.331857836892969,0.0639731542151878
"3544",0.630785900916822,0.0100379866992953
"3545",0.804125825358098,-0.00409287474704356
"3546",0.43592617255719,0.0517058733042752
"3547",0.53035048089535,0.0350231461077946
"3548",0.740617904074793,0.00585894857754208
"3549",0.968021780674516,-0.0266955225541496
"3550",0.774406208434734,0.000439258678903063
"3551",0.410534437765664,0.0432013846944092
"3552",0.76486276605487,-0.00284158208149426
"3553",0.822570354449706,0.00433136032034331
"3554",0.703888995508602,0.0172987514324571
"3555",0.757775776355666,-0.00341359467297994
"3556",0.479957762902244,0.033615117739612
"3557",0.494160619324172,0.0390712228364425
"3558",0.964603152190245,-0.0212730832614999
"3559",0.982211512723157,-0.0372688478476431
"3560",0.505449650556462,0.0252106830110736
"3561",0.79863490376138,-0.00466781935928037
"3562",0.546740358511958,0.0188713789442366
"3563",0.700560035960512,0.00892476650037669
"3564",0.613596754662005,0.0226801668081008
